;number;gas_used;block_fee;block_reward;percent
416;8918456;8933791;0.010422157999999978;2.010422158;0.5184064430710467
417;8918457;5774574;0.006880647999999991;2.006880648;0.34285287502558004
418;8918458;9975070;0.017808735999999954;2.017808736;0.8825780006931218
419;8918459;2005172;0.004856927999999998;2.004856928;0.24225808496196083
420;8918460;2446012;0.006577089999999992;2.00657709;0.3277765919274994
421;8918461;3180259;0.0072853919999999895;2.007285392;0.36294749262042103
422;8918462;9952291;0.01598738799999996;2.015987388;0.7930301595716113
423;8918463;3119506;0.006475903999999992;2.006475904;0.3227501505046727
424;8918464;8575005;0.01608857399999996;2.016088574;0.7980092842885166
425;8918465;2077675;0.005160485999999997;2.005160486;0.257360248021564
426;8918466;9979444;0.01871940999999995;2.01871941;0.9272913267327206
427;8918467;9963692;0.020540757999999944;2.020540758;1.0165970628739944
428;8918468;9961996;0.025195313999999927;2.025195314;1.2440930425735681
429;8918469;9952682;0.02175498999999994;2.02175499;1.0760448277661945
430;8918470;9959640;0.02479056999999993;2.02479057;1.2243523042484306
431;8918471;9947122;0.008398437999999986;2.008398438;0.4181659296829221
432;8918472;9943973;0.011535203999999974;2.011535204;0.573452752756296
433;8918473;125644;0.000404744;2.000404744;0.020233105385996826
434;8918474;3396165;0.007791321999999988;2.007791322;0.3880543717182172
435;8918475;9947999;0.025903615999999925;2.025903616;1.2786203546615282
436;8918476;9956607;0.010219785999999979;2.010219786;0.5083914739659208
437;8918477;9883359;0.017707549999999954;2.01770755;0.8776073618795723
438;8918478;9980872;0.02711784799999992;2.027117848;1.3377538965854894
439;8918479;9990502;0.012445877999999971;2.012445878;0.6184453522978157
440;8918480;9976546;0.019326525999999948;2.019326526;0.9570778054544284
441;8918481;0;0.0;2.0;0.0
442;8918482;9978707;0.022159733999999938;2.022159734;1.0958448844279052
443;8918483;9985739;0.013154179999999968;2.01315418;0.6534114540596175
444;8918484;5338992;0.014773155999999963;2.014773156;0.7332416533347917
445;8918485;9977914;0.01254706399999997;2.012547064;0.6234420165589714
446;8918486;9957133;0.011636389999999974;2.01163639;0.5784539421659584
447;8918487;9960761;0.023171593999999934;2.023171594;1.1453103665906814
448;8918488;9973343;0.022463291999999937;2.022463292;1.1106897261797095
449;8918489;5486142;0.011231645999999975;2.011231646;0.5584461651813117
450;8918490;9999878;0.02145143199999994;2.021451432;1.0611895819221415
451;8918491;471004;0.0008094879999999999;2.000809488;0.040458024857187205
452;8918492;9966705;0.025296499999999927;2.0252965;1.2490269943190997
453;8918493;6648000;0.013761295999999966;2.0137612959999998;0.6833628209725989
454;8918494;9944349;0.02468938399999993;2.0246893839999998;1.2194158864617197
455;8918495;9964453;0.021046687999999942;2.0210466879999998;1.0413756458455425
456;8918496;9970630;0.017100433999999956;2.017100434;0.8477730564010159
457;8918497;9965528;0.016999247999999956;2.016999248;0.8427989260212136
458;8918498;9984891;0.022159733999999938;2.022159734;1.0958448844279052
459;8918499;9994948;0.012243505999999972;2.012243506;0.6084505162269349
460;8918500;9981953;0.005160485999999997;2.005160486;0.257360248021564
461;8918501;9987506;0.017606363999999954;2.017606364;0.8726362244959669
462;8918502;9974464;0.010523343999999978;2.010523344;0.5234131715707141
463;8918503;9986417;0.006071159999999994;2.00607116;0.30263931415074996
464;8918504;9970485;0.023576337999999933;2.023576338;1.1650827081374941
465;8918505;9977990;0.00971385599999998;2.009713856;0.4833452270331554
466;8918506;9995172;0.023171593999999934;2.023171594;1.1453103665906814
467;8918507;2516822;0.0039462540000000015;2.003946254;0.1969241436552021
468;8918508;9971687;0.011434017999999975;2.011434018;0.5684510601729306
469;8918509;9121229;0.016898061999999957;2.016898062;0.8378242965459282
470;8918510;0;0.0;2.0;0.0
471;8918511;9978788;0.015177899999999961;2.0151779;0.7531791610060811
472;8918512;9975930;0.011535203999999974;2.011535204;0.573452752756296
473;8918513;1118685;0.0035415100000000016;2.00354151;0.1767624969247581
474;8918514;8838071;0.017707549999999954;2.01770755;0.8776073618795723
475;8918515;984489;0.002428464000000001;2.002428464;0.12127594286933793
476;8918516;9973369;0.01618975999999996;2.01618976;0.8029879092333034
477;8918517;9974194;0.020945501999999942;2.020945502;1.0364209217552638
478;8918518;9966085;0.01011859999999998;2.0101186;0.5033832332082285
479;8918519;9948418;0.011838761999999973;2.011838762;0.5884548117678614
480;8918520;9955293;0.004654555999999999;2.004654556;0.23218743528997313
481;8918521;9096974;0.007690135999999988;2.007690136;0.3830340081921879
482;8918522;7893782;0.0050592999999999975;2.0050593;0.2523267017588955
483;8918523;9996352;0.02124905999999994;2.02124906;1.0512836057917543
484;8918524;9991561;0.023070407999999935;2.023070408;1.140366045035835
485;8918525;9981890;0.022362105999999937;2.022362106;1.1057419407560802
486;8918526;5474386;0.009005553999999983;2.009005554;0.4482592883862174
487;8918527;9985005;0.01274943599999997;2.012749436;0.633433837911654
488;8918528;9974393;0.01274943599999997;2.012749436;0.633433837911654
489;8918529;539999;0.001315418;2.001315418;0.06572767031968173
490;8918530;9694660;0.011332831999999975;2.011332832;0.5634488643399213
491;8918531;6474471;0.006678275999999992;2.006678276;0.33280252643747615
492;8918532;8504336;0.017201619999999956;2.01720162;0.852746687760441
493;8918533;606753;0.0014166040000000001;2.001416604;0.07078006633745305
494;8918534;698186;0.0016189760000000003;2.001618976;0.08088332591826908
495;8918535;7637202;0.009207925999999983;2.009207926;0.45828636652511306
496;8918536;450084;0.0015177900000000002;2.00151779;0.07583195151115794
497;8918537;6374869;0.002529650000000001;2.00252965;0.12632272386079282
498;8918538;6387727;0.004350998;2.004350998;0.21707764779430114
499;8918539;9963930;0.017909921999999953;2.017909922;0.8875481410116163
500;8918540;1645507;0.0034403240000000015;2.003440324;0.1717208123839281
501;8918541;9965816;0.02195736199999994;2.0219573619999998;1.0859458469629164
502;8918542;9985945;0.010624529999999978;2.01062453;0.5284193961365815
503;8918543;9453181;0.017808735999999954;2.017808736;0.8825780006931218
504;8918544;8970782;0.020439571999999944;2.020439572;1.0116398571508451
505;8918545;7999306;0.0023272780000000008;2.002327278;0.116228651807839
506;8918546;9967841;0.009309111999999982;2.009309112;0.46329914817008916
507;8918547;623125;0.0017201620000000003;2.001720162;0.0859341896362435
508;8918548;9962755;0.019326525999999948;2.019326526;0.9570778054544284
509;8918549;9955945;0.02114787399999994;2.021147874;1.0463298738328703
510;8918550;7501771;0.013457737999999967;2.013457738;0.6683893953179149
511;8918551;112068;0.000303558;2.000303558;0.015175596663114068
512;8918552;9667828;0.01841585199999995;2.018415852;0.9123913678022357
513;8918553;9978379;0.01608857399999996;2.016088574;0.7980092842885166
514;8918554;9988873;0.025701243999999925;2.025701244;1.2687578721751491
515;8918555;9960800;0.022665663999999936;2.022665664;1.1205838119176148
516;8918556;7479069;0.012344691999999971;2.012344692;0.613448185545738
517;8918557;9969768;0.02135024599999994;2.021350246;1.056236841796686
518;8918558;9968689;0.026105987999999924;2.026105988;1.2884808669742664
519;8918559;7085096;0.008600809999999985;2.00860081;0.42819907057589934
520;8918560;2803129;0.007386577999999989;2.007386578;0.36796988088658966
521;8918561;7576458;0.01274943599999997;2.012749436;0.633433837911654
522;8918562;9969639;0.017302805999999955;2.017302806;0.85771982017458
523;8918563;2240550;0.006374717999999993;2.006374718;0.3177232020923019
524;8918564;9955343;0.023070407999999935;2.023070408;1.140366045035835
525;8918565;9949608;0.01264824999999997;2.01264825;0.6284381784049932
526;8918566;9968195;0.008803181999999984;2.008803182;0.43823018994003093
527;8918567;9934278;0.026004801999999924;2.026004802;1.2835508570527032
528;8918568;9971452;0.018011107999999953;2.018011108;0.8925177829100409
529;8918569;0;0.0;2.0;0.0
530;8918570;9976563;0.02155261799999994;2.021552618;1.0661418262425826
531;8918571;9969398;0.017505177999999955;2.017505178;0.8676645884672894
532;8918572;5294570;0.013660109999999967;2.01366011;0.678372180695379
533;8918573;9989868;0.02398108199999993;2.0239810819999997;1.184847141767896
534;8918574;3311389;0.0021249060000000006;2.002124906;0.10613253916536616
535;8918575;9974505;0.014570783999999963;2.014570784;0.7232698952910043
536;8918576;9979651;0.010624529999999978;2.01062453;0.5284193961365815
537;8918577;9990204;0.019731269999999947;2.01973127;0.9769255095010708
538;8918578;4001641;0.004755741999999999;2.004755742;0.2372230142738256
539;8918579;9981847;0.01608857399999996;2.016088574;0.7980092842885166
540;8918580;9966273;0.019630083999999947;2.019630084;0.9719643292855576
541;8918581;1789625;0.004452184;2.004452184;0.22211475212720763
542;8918582;9955792;0.006678275999999992;2.006678276;0.33280252643747615
543;8918583;9957118;0.009410297999999982;2.009410298;0.4683114249671264
544;8918584;9971590;0.018112293999999952;2.018112294;0.8974869264633673
545;8918585;9982694;0.014671969999999963;2.0146719699999998;0.7282560247264455
546;8918586;9983387;0.011130459999999976;2.01113046;0.5534429626211308
547;8918587;9992127;0.015177899999999961;2.0151779;0.7531791610060811
548;8918588;9983461;0.017403991999999955;2.0174039919999998;0.8626924537185092
549;8918589;9984923;0.022969221999999935;2.022969222;1.1354212288653365
550;8918590;3492039;0.007993693999999987;2.007993694;0.39809358086559743
551;8918591;9972509;0.004553369999999999;2.00455337;0.22715134793343017
552;8918592;9956795;0.023778709999999932;2.0237787099999998;1.1749659131457082
553;8918593;6213032;0.007690135999999988;2.007690136;0.3830340081921879
554;8918594;9946868;0.016898061999999957;2.016898062;0.8378242965459282
555;8918595;9959099;0.023272779999999934;2.02327278;1.150254193604084
556;8918596;9947657;0.019427711999999948;2.019427712;0.9620404773369747
557;8918597;9908806;0.016493317999999958;2.0164933179999998;0.8179207861872994
558;8918598;0;0.0;2.0;0.0
559;8918599;9941519;0.009511483999999982;2.009511484;0.47332319699248765
560;8918600;9944510;0.016594503999999958;2.016594504;0.8228974127958824
561;8918601;9956978;0.016796875999999957;2.016796876;0.8328491679000379
562;8918602;9955658;0.00718420599999999;2.007184206;0.3579245979778296
563;8918603;9972425;0.010725715999999977;2.010725716;0.5334251168447272
564;8918604;9956937;0.004148626000000001;2.004148626;0.2070019132403407
565;8918605;9962100;0.023778709999999932;2.0237787099999998;1.1749659131457082
566;8918606;9962632;0.019528897999999947;2.019528898;0.967002651922436
567;8918607;9956879;0.010523343999999978;2.010523344;0.5234131715707141
568;8918608;4800624;0.007993693999999987;2.007993694;0.39809358086559743
569;8918609;9964162;0.011939947999999973;2.0119399479999998;0.5934544921119074
570;8918610;9960383;0.025802429999999925;2.0258024299999997;1.2736893597269467
571;8918611;9975918;0.011737575999999974;2.011737576;0.5834546284778435
572;8918612;9954720;0.019731269999999947;2.01973127;0.9769255095010708
573;8918613;9978383;0.017100433999999956;2.017100434;0.8477730564010159
574;8918614;9978784;0.016796875999999957;2.016796876;0.8328491679000379
575;8918615;9999034;0.013052993999999969;2.013052994;0.6484178031529739
576;8918616;9980545;0.006273531999999993;2.006273532;0.3126957466136773
577;8918617;9971902;0.020034827999999946;2.020034828;0.9918060680090386
578;8918618;9981396;0.005565229999999996;2.00556523;0.2774893539613266
579;8918619;9984462;0.014166039999999965;2.01416604;0.7033203677686852
580;8918620;3225993;0.001315418;2.001315418;0.06572767031968173
581;8918621;9950377;0.019731269999999947;2.01973127;0.9769255095010708
582;8918622;9947127;0.016796875999999957;2.016796876;0.8328491679000379
583;8918623;9963894;0.025802429999999925;2.0258024299999997;1.2736893597269467
584;8918624;0;0.0;2.0;0.0
585;8918625;9940251;0.017808735999999954;2.017808736;0.8825780006931218
586;8918626;9942725;0.01831466599999995;2.0183146659999998;0.9074237188345315
587;8918627;6341051;0.009005553999999983;2.009005554;0.4482592883862174
588;8918628;9930409;0.00981504199999998;2.009815042;0.4883554852009104
589;8918629;9893270;0.019528897999999947;2.019528898;0.967002651922436
590;8918630;9917298;0.017909921999999953;2.017909922;0.8875481410116163
591;8918631;9923908;0.01831466599999995;2.0183146659999998;0.9074237188345315
592;8918632;9920644;0.012445877999999971;2.012445878;0.6184453522978157
593;8918633;9915981;0.014469597999999964;2.014469598;0.7182832649529995
594;8918634;0;0.0;2.0;0.0
595;8918635;0;0.0;2.0;0.0
596;8918636;0;0.0;2.0;0.0
597;8918637;9874471;0.026308359999999923;2.02630836;1.2983394097036605
598;8918638;9893489;0.023373965999999934;2.023373966;1.155197526150237
599;8918639;9884106;0.028838009999999914;2.02883801;1.4214052505847876
600;8918640;9889484;0.019933641999999946;2.019933642;0.986846378788118
601;8918641;9903610;0.020844315999999943;2.020844316;1.0314657014875135
602;8918642;9919697;0.026004801999999924;2.026004802;1.2835508570527032
603;8918643;9915555;0.011332831999999975;2.011332832;0.5634488643399213
604;8918644;9903989;0.02135024599999994;2.021350246;1.056236841796686
605;8918645;0;0.0;2.0;0.0
606;8918646;9911872;0.009005553999999983;2.009005554;0.4482592883862174
607;8918647;9896470;0.013660109999999967;2.01366011;0.678372180695379
608;8918648;9925448;0.02448701199999993;2.024487012;1.209541570524036
609;8918649;9924462;0.013255365999999968;2.013255366;0.6584046030055368
610;8918650;4240297;0.01011859999999998;2.0101186;0.5033832332082285
611;8918651;9933776;0.020641943999999943;2.020641944;1.0215537721214374
612;8918652;9953939;0.01264824999999997;2.01264825;0.6284381784049932
613;8918653;9963827;0.022868035999999935;2.0228680359999998;1.1304759180049617
614;8918654;9941207;0.0050592999999999975;2.0050593;0.2523267017588955
615;8918655;9932885;0.011838761999999973;2.011838762;0.5884548117678614
616;8918656;0;0.0;2.0;0.0
617;8918657;9925486;0.010725715999999977;2.010725716;0.5334251168447272
618;8918658;9945499;0.02165380399999994;2.021653804;1.0710935748324564
619;8918659;9934836;0.017707549999999954;2.01770755;0.8776073618795723
620;8918660;9950272;0.01264824999999997;2.01264825;0.6284381784049932
621;8918661;9947786;0.011029273999999976;2.0110292739999998;0.5484392565833917
622;8918662;3990695;0.0030355800000000013;2.00303558;0.15154898047292806
623;8918663;9946452;0.01274943599999997;2.012749436;0.633433837911654
624;8918664;9950600;0.012041133999999972;2.012041134;0.5984536695858611
625;8918665;7718334;0.00981504199999998;2.009815042;0.4883554852009104
626;8918666;9962732;0.018213479999999952;2.01821348;0.9024555717465503
627;8918667;9958356;0.013761295999999966;2.0137612959999998;0.6833628209725989
628;8918668;3483854;0.005160485999999997;2.005160486;0.257360248021564
629;8918669;9949978;0.01001741399999998;2.010017414;0.49837448821226876
630;8918670;9956702;0.00981504199999998;2.009815042;0.4883554852009104
631;8918671;9937995;0.020945501999999942;2.020945502;1.0364209217552638
632;8918672;9936948;0.0030355800000000013;2.00303558;0.15154898047292806
633;8918673;9942963;0.00991622799999998;2.009916228;0.4933652389018862
634;8918674;9955634;0.014064853999999965;2.014064854;0.6983317330654322
635;8918675;9940388;0.006374717999999993;2.006374718;0.3177232020923019
636;8918676;9916467;0.01629094599999996;2.016290946;0.8079660344812143
637;8918677;9931954;0.022766849999999936;2.02276685;1.125530112380472
638;8918678;0;0.0;2.0;0.0
639;8918679;9913790;0.008600809999999985;2.00860081;0.42819907057589934
640;8918680;8864111;0.017505177999999955;2.017505178;0.8676645884672894
641;8918681;9926536;0.009410297999999982;2.009410298;0.4683114249671264
642;8918682;9915671;0.013660109999999967;2.01366011;0.678372180695379
643;8918683;9916324;0.026207173999999923;2.026207174;1.293410384499997
644;8918684;9929736;0.013255365999999968;2.013255366;0.6584046030055368
645;8918685;7447425;0.009410297999999982;2.009410298;0.4683114249671264
646;8918686;3557956;0.006577089999999992;2.00657709;0.3277765919274994
647;8918687;9924864;0.01598738799999996;2.015987388;0.7930301595716113
648;8918688;9923979;0.005666415999999995;2.005666416;0.2825203610529018
649;8918689;0;0.0;2.0;0.0
650;8918690;9926815;0.022260919999999938;2.02226092;1.1007936601969215
651;8918691;9925045;0.020237199999999945;2.0202372;1.0017239559790279
652;8918692;9930608;0.023576337999999933;2.023576338;1.1650827081374941
653;8918693;891223;0.002630836000000001;2.002630836;0.13136899485951994
654;8918694;6564585;0.010624529999999978;2.01062453;0.5284193961365815
655;8918695;285823;0.0008094879999999999;2.000809488;0.040458024857187205
656;8918696;0;0.0;2.0;0.0
657;8918697;9931454;0.013052993999999969;2.013052994;0.6484178031529739
658;8918698;9928873;0.01861822399999995;2.018618224;0.9223251716764423
659;8918699;9938742;0.009106739999999983;2.00910674;0.45327307995592026
660;8918700;9931114;0.010320971999999979;2.010320972;0.5133992105614853
661;8918701;9930276;0.010219785999999979;2.010219786;0.5083914739659208
662;8918702;6026374;0.014064853999999965;2.014064854;0.6983317330654322
663;8918703;9925743;0.013660109999999967;2.01366011;0.678372180695379
664;8918704;9925009;0.009612669999999981;2.00961267;0.47833446432242
665;8918705;2370119;0.005464043999999996;2.005464044;0.27245783918926225
666;8918706;9943966;0.013255365999999968;2.013255366;0.6584046030055368
667;8918707;1382536;0.003845068000000002;2.003845068;0.19188449553326456
668;8918708;8645551;0.01922533999999995;2.0192253399999998;0.9521146362000364
669;8918709;9937949;0.023070407999999935;2.023070408;1.140366045035835
670;8918710;2416916;0.004654555999999999;2.004654556;0.23218743528997313
671;8918711;9913121;0.019832455999999946;2.019832456;0.9818861926436905
672;8918712;9914228;0.023475151999999933;2.023475152;1.1601403643033188
673;8918713;9911023;0.01548145799999996;2.015481458;0.7681270367707824
674;8918714;9915432;0.020237199999999945;2.0202372;1.0017239559790279
675;8918715;9939396;0.02438582599999993;2.024385826;1.2046036722250755
676;8918716;6510347;0.01629094599999996;2.016290946;0.8079660344812143
677;8918717;2673663;0.007487763999999989;2.007487764;0.3729917628529062
678;8918718;239313;0.000404744;2.000404744;0.020233105385996826
679;8918719;9932615;0.010928087999999976;2.010928088;0.543435046992092
680;8918720;0;0.0;2.0;0.0
681;8918721;9949970;0.019528897999999947;2.019528898;0.967002651922436
682;8918722;9956394;0.005261671999999997;2.005261672;0.2623932862962533
683;8918723;9964060;0.011332831999999975;2.011332832;0.5634488643399213
684;8918724;9963711;0.028129707999999917;2.028129708;1.3869777603001276
685;8918725;9951093;0.009410297999999982;2.009410298;0.4683114249671264
686;8918726;9961794;0.019427711999999948;2.019427712;0.9620404773369747
687;8918727;1414985;0.002934394000000001;2.002934394;0.14650474867226237
688;8918728;9963571;0.017808735999999954;2.017808736;0.8825780006931218
689;8918729;9971157;0.010523343999999978;2.010523344;0.5234131715707141
690;8918730;9970202;0.008803181999999984;2.008803182;0.43823018994003093
691;8918731;9977709;0.01851703799999995;2.018517038;0.9173585187245741
692;8918732;9975507;0.007791321999999988;2.007791322;0.3880543717182172
693;8918733;7367832;0.011332831999999975;2.011332832;0.5634488643399213
694;8918734;9990571;0.014368411999999964;2.014368412;0.7132961336369468
695;8918735;9960603;0.018213479999999952;2.01821348;0.9024555717465503
696;8918736;9988714;0.016493317999999958;2.0164933179999998;0.8179207861872994
697;8918737;9974983;0.013255365999999968;2.013255366;0.6584046030055368
698;8918738;9988745;0.006880647999999991;2.006880648;0.34285287502558004
699;8918739;9975094;0.007690135999999988;2.007690136;0.3830340081921879
700;8918740;9968934;0.011939947999999973;2.0119399479999998;0.5934544921119074
701;8918741;9979369;0.010523343999999978;2.010523344;0.5234131715707141
702;8918742;9965933;0.015076713999999962;2.015076714;0.748195534951726
703;8918743;9980079;0.02175498999999994;2.02175499;1.0760448277661945
704;8918744;0;0.0;2.0;0.0
705;8918745;9946476;0.01618975999999996;2.01618976;0.8029879092333034
706;8918746;9968228;0.017302805999999955;2.017302806;0.85771982017458
707;8918747;907497;0.002630836000000001;2.002630836;0.13136899485951994
708;8918748;9932533;0.019528897999999947;2.019528898;0.967002651922436
709;8918749;9944723;0.022766849999999936;2.02276685;1.125530112380472
710;8918750;9952748;0.024891755999999928;2.0248917559999997;1.2292882286790214
711;8918751;5183595;0.004654555999999999;2.004654556;0.23218743528997313
712;8918752;0;0.0;2.0;0.0
713;8918753;9927115;0.035819844000000045;2.035819844;1.7594800495519702
714;8918754;9156792;0.020540757999999944;2.020540758;1.0165970628739944
715;8918755;9938242;0.014166039999999965;2.01416604;0.7033203677686852
716;8918756;3811926;0.00981504199999998;2.009815042;0.4883554852009104
717;8918757;1821752;0.005160485999999997;2.005160486;0.257360248021564
718;8918758;9956898;0.017302805999999955;2.017302806;0.85771982017458
719;8918759;9971905;0.008196065999999986;2.008196066;0.4081307666499525
720;8918760;9974121;0.009207925999999983;2.009207926;0.45828636652511306
721;8918761;9968257;0.018011107999999953;2.018011108;0.8925177829100409
722;8918762;9973863;0.01882059599999995;2.018820596;0.9322569839682748
723;8918763;9962836;0.01831466599999995;2.0183146659999998;0.9074237188345315
724;8918764;9840173;0.02479056999999993;2.02479057;1.2243523042484306
725;8918765;9978376;0.02175498999999994;2.02175499;1.0760448277661945
726;8918766;0;0.0;2.0;0.0
727;8918767;9934959;0.022665663999999936;2.022665664;1.1205838119176148
728;8918768;8407857;0.012445877999999971;2.012445878;0.6184453522978157
729;8918769;9965620;0.023677523999999932;2.023677524;1.1700245577269124
730;8918770;9978210;0.01618975999999996;2.01618976;0.8029879092333034
731;8918771;6639439;0.006273531999999993;2.006273532;0.3126957466136773
732;8918772;9993429;0.026409545999999923;2.026409546;1.3032679426590068
733;8918773;5566637;0.010219785999999979;2.010219786;0.5083914739659208
734;8918774;9985683;0.025802429999999925;2.0258024299999997;1.2736893597269467
735;8918775;9985011;0.01254706399999997;2.012547064;0.6234420165589714
736;8918776;9983710;0.022463291999999937;2.022463292;1.1106897261797095
737;8918777;9980798;0.006475903999999992;2.006475904;0.3227501505046727
738;8918778;9992884;0.01871940999999995;2.01871941;0.9272913267327206
739;8918779;4440025;0.002428464000000001;2.002428464;0.12127594286933793
740;8918780;9973728;0.020237199999999945;2.0202372;1.0017239559790279
741;8918781;9969339;0.010523343999999978;2.010523344;0.5234131715707141
742;8918782;9959196;0.01598738799999996;2.015987388;0.7930301595716113
743;8918783;9965581;0.017100433999999956;2.017100434;0.8477730564010159
744;8918784;9987741;0.021046687999999942;2.0210466879999998;1.0413756458455425
745;8918785;9976410;0.025094127999999927;2.025094128;1.2391585977676554
746;8918786;0;0.0;2.0;0.0
747;8918787;9981515;0.017606363999999954;2.017606364;0.8726362244959669
748;8918788;9965776;0.01618975999999996;2.01618976;0.8029879092333034
749;8918789;9967848;0.008803181999999984;2.008803182;0.43823018994003093
750;8918790;9964750;0.018112293999999952;2.018112294;0.8974869264633673
751;8918791;2735812;0.006374717999999993;2.006374718;0.3177232020923019
752;8918792;9951295;0.025397685999999926;2.025397686;1.2539604530781483
753;8918793;9964070;0.008094879999999987;2.00809488;0.4031124266399199
754;8918794;411863;0.0014166040000000001;2.001416604;0.07078006633745305
755;8918795;9935641;0.02428463999999993;2.02428464;1.1996652802740198
756;8918796;0;0.0;2.0;0.0
757;8918797;9941969;0.014975527999999962;2.014975528;0.743211408372001
758;8918798;9925721;0.005362857999999996;2.005362858;0.26742581665985937
759;8918799;9950552;0.026409545999999923;2.026409546;1.3032679426590068
760;8918800;9953340;0.02124905999999994;2.02124906;1.0512836057917543
761;8918801;9953040;0.010928087999999976;2.010928088;0.543435046992092
762;8918802;2041772;0.005969973999999994;2.005969974;0.2976103370129504
763;8918803;9967529;0.009410297999999982;2.009410298;0.4683114249671264
764;8918804;9977337;0.017808735999999954;2.017808736;0.8825780006931218
765;8918805;9970186;0.00708301999999999;2.00708302;0.35290119688222915
766;8918806;2299396;0.004452184;2.004452184;0.22211475212720763
767;8918807;9952905;0.013660109999999967;2.01366011;0.678372180695379
768;8918808;9949920;0.025701243999999925;2.025701244;1.2687578721751491
769;8918809;2641849;0.0021249060000000006;2.002124906;0.10613253916536616
770;8918810;9937768;0.01295180799999997;2.012951808;0.6434236502099095
771;8918811;0;0.0;2.0;0.0
772;8918812;9925207;0.02195736199999994;2.0219573619999998;1.0859458469629164
773;8918813;6671892;0.008803181999999984;2.008803182;0.43823018994003093
774;8918814;9920434;0.020136013999999945;2.0201360139999998;0.9967652603811235
775;8918815;9919639;0.01841585199999995;2.018415852;0.9123913678022357
776;8918816;9841231;0.020034827999999946;2.020034828;0.9918060680090386
777;8918817;572004;0.0014166040000000001;2.001416604;0.07078006633745305
778;8918818;9939993;0.007690135999999988;2.007690136;0.3830340081921879
779;8918819;9930394;0.00708301999999999;2.00708302;0.35290119688222915
780;8918820;9951457;0.00971385599999998;2.009713856;0.4833452270331554
781;8918821;9930039;0.008094879999999987;2.00809488;0.4031124266399199
782;8918822;9957374;0.014368411999999964;2.014368412;0.7132961336369468
783;8918823;9960910;0.014064853999999965;2.014064854;0.6983317330654322
784;8918824;9965303;0.01912415399999995;2.019124154;0.9471509694990231
785;8918825;3620208;0.011231645999999975;2.011231646;0.5584461651813117
786;8918826;9965319;0.012344691999999971;2.012344692;0.613448185545738
787;8918827;9972381;0.01285062199999997;2.0128506219999998;0.638428995154712
788;8918828;9238803;0.006475903999999992;2.006475904;0.3227501505046727
789;8918829;9306168;0.025701243999999925;2.025701244;1.2687578721751491
790;8918830;9983182;0.022260919999999938;2.02226092;1.1007936601969215
791;8918831;10004567;0.01831466599999995;2.0183146659999998;0.9074237188345315
792;8918832;9997053;0.014671969999999963;2.0146719699999998;0.7282560247264455
793;8918833;8511208;0.01578501599999996;2.015785016;0.7830704105204024
794;8918834;9983270;0.020540757999999944;2.020540758;1.0165970628739944
795;8918835;9698643;0.020540757999999944;2.020540758;1.0165970628739944
796;8918836;0;0.0;2.0;0.0
797;8918837;9965679;0.014368411999999964;2.014368412;0.7132961336369468
798;8918838;9985229;0.023879895999999932;2.023879896;1.179906774468001
799;8918839;9980527;0.023576337999999933;2.023576338;1.1650827081374941
800;8918840;9978668;0.004553369999999999;2.00455337;0.22715134793343017
801;8918841;9984926;0.019528897999999947;2.019528898;0.967002651922436
802;8918842;9980173;0.020338385999999944;2.020338386;1.006682154877393
803;8918843;3091449;0.0019225340000000005;2.001922534;0.09603438531453187
804;8918844;9965746;0.02711784799999992;2.027117848;1.3377538965854894
805;8918845;4754793;0.004553369999999999;2.00455337;0.22715134793343017
806;8918846;9965616;0.019630083999999947;2.019630084;0.9719643292855576
807;8918847;374277;0.0014166040000000001;2.001416604;0.07078006633745305
808;8918848;9965327;0.03329019399999997;2.033290194;1.6372573918978908
809;8918849;9962108;0.02701666199999992;2.027016662;1.3328288073045904
810;8918850;9979856;0.02428463999999993;2.02428464;1.1996652802740198
811;8918851;7219405;0.012243505999999972;2.012243506;0.6084505162269349
812;8918852;9972160;0.01912415399999995;2.019124154;0.9471509694990231
813;8918853;9976553;0.010826901999999977;2.010826902;0.5384303337712149
814;8918854;603176;0.0019225340000000005;2.001922534;0.09603438531453187
815;8918855;9960738;0.017201619999999956;2.01720162;0.852746687760441
816;8918856;9967305;0.020844315999999943;2.020844316;1.0314657014875135
817;8918857;9976554;0.02995105599999991;2.029951056;1.4754570516108008
818;8918858;9957813;0.020237199999999945;2.0202372;1.0017239559790279
819;8918859;9975987;0.025195313999999927;2.025195314;1.2440930425735681
820;8918860;9990779;0.023576337999999933;2.023576338;1.1650827081374941
821;8918861;2925850;0.0014166040000000001;2.001416604;0.07078006633745305
822;8918862;9999043;0.03248070599999994;2.032480706;1.598081886047677
823;8918863;9981021;0.02964749799999991;2.029647498;1.460721530670441
824;8918864;9995550;0.01629094599999996;2.016290946;0.8079660344812143
825;8918865;9983277;0.00991622799999998;2.009916228;0.4933652389018862
826;8918866;9983322;0.02175498999999994;2.02175499;1.0760448277661945
827;8918867;9986562;0.025094127999999927;2.025094128;1.2391585977676554
828;8918868;9979470;0.02458819799999993;2.024588198;1.2144789752449168
829;8918869;9978372;0.028433265999999915;2.028433266;1.4017353430645185
830;8918870;9967370;0.02398108199999993;2.0239810819999997;1.184847141767896
831;8918871;9976547;0.03237951999999994;2.03237952;1.5931827535833436
832;8918872;9957256;0.022362105999999937;2.022362106;1.1057419407560802
833;8918873;9964898;0.029040381999999913;2.029040382;1.4312372615953148
834;8918874;9966493;0.01578501599999996;2.015785016;0.7830704105204024
